case_reference,date_info_supplied,subject,type_
FOI 12992,24/05/2019,Youth Homelessness,FOI
FOI 12661,24/05/2019,Asylum and refugees.,FOI
FOI 12723,23/05/2019,Care homes owned and run by the council.,FOI
FOI 12868,23/05/2019,Right to Buy fraud,FOI
FOI 12880,23/05/2019,Assaults on civil enforcement officers,FOI
FOI 12881,23/05/2019,Supply teachers,FOI
FOI 12870,23/05/2019,Planning enforcement,FOI
FOI 12871,23/05/2019,Public health funerals,FOI
FOI 12877,23/05/2019,Childrens Social Care and Adult Social Care systems,FOI
FOI 12874,23/05/2019,School absences,FOI
FOI 12907,23/05/2019,Bus safety incidents,FOI
FOI 12898,23/05/2019,Business rates,FOI
FOI 12864,22/05/2019,Car clocking,FOI
FOI 12873,22/05/2019,Asylum seekers,FOI
FOI 12862,22/05/2019,Sports pitches,FOI
FOI 12951,22/05/2019,EHCP OT provision,FOI
FOI 12987,22/05/2019,Business Rates Credit Balances,FOI
FOI 12700,22/05/2019,Council Tax,FOI
FOI 12469,22/05/2019,Council House Internal Mail Post Box,FOI
FOI 12512,22/05/2019,Council Owned Centres and Bus Routes subsidised by the Council.,FOI
EIR 12863,21/05/2019,7 John Street,EIR
EIR 12859,21/05/2019,Large item rubbish removal,EIR
EIR 12860,21/05/2019,Cats involved in road traffic accidents,EIR
FOI 12855,21/05/2019,Head of Procurement contact details.,FOI
FOI 12856,21/05/2019,Business rates,FOI
FOI 12857,21/05/2019,IT,FOI
FOI 12821,21/05/2019,High needs funding.,FOI
EIR 12752,20/05/2019,"Bold Lane, Derby DE1 3NT",EIR
FOI 12853,20/05/2019,Primary school off-rolling,FOI
FOI 12851,20/05/2019,Alternative education provision and home-schooling,FOI
FOI 12847,20/05/2019,Business Rates.,FOI
EIR 12836,20/05/2019,location of street lights from March 2016,EIR
FOI 12843,20/05/2019,Healthy Child Programme.,FOI
FOI 12844,20/05/2019,Sexual health postal testing kits - councils.,FOI
FOI 12845,20/05/2019,List of premises and their rating for February 2019.,FOI
EIR 12883,20/05/2019,Office to Residential conversions,EIR
FOI 12970,20/05/2019,medical assessments in homelessness applications,FOI
EIR 12839,17/05/2019,Skateparks.,EIR
FOI 12840,17/05/2019,Unpaid Council tax,FOI
FOI 12841,17/05/2019,Council department spending.,FOI
EIR 12833,17/05/2019,Football pitch hiring cost.,EIR
FOI 12823,17/05/2019,Brexit Capital spend.,FOI
FOI 12828,16/05/2019,List of premises that sell alcohol,FOI
FOI 12677,16/05/2019,Council's data protection policy.,FOI
FOI 12462,15/05/2019,Equipment Procurement.,FOI
FOI 12824,15/05/2019,Councillors and Council Tax Arrears.,FOI
FOI 12825,15/05/2019,Children's safeguarding.,FOI
EIR 12826,15/05/2019,Asset Management and Coverage budget.,EIR
EIR 12827,15/05/2019,Tree Preservation order.,EIR
FOI 12822,15/05/2019,Hoarding cases recorded by social care.,FOI
EIR 12894,15/05/2019,Environmental Permitting Regulations Activities.,EIR
FOI 12850,14/05/2019,Regional Adoption Agency.,FOI
FOI 12814,14/05/2019,Empty properties levy,FOI
EIR 12733,14/05/2019,Residential Parking Permits.,EIR
FOI 12375,13/05/2019,Children's Act 1989,FOI
FOI 12815,13/05/2019,Gender neutral toilets in schools,FOI
FOI 12816,13/05/2019,Electronic tagging,FOI
FOI 12941,13/05/2019,Homeless individuals,FOI
EIR 12809,10/05/2019,Section 106 and Community Infrastructure Levy payments,EIR
FOI 12810,10/05/2019,Primary school admissions,FOI
EIR 12811,10/05/2019,Road resurfacing,EIR
FOI 12660,10/05/2019,Social worker vacancy rates.,FOI
EIR 12606,10/05/2019,Insurance claim evidence.,EIR
FOI 12536,09/05/2019,Asylum seeking young adults.,FOI
FOI 12801,09/05/2019,Business rates,FOI
EIR 12805,09/05/2019,Herbicides,EIR
FOI 12787,09/05/2019,Adult care services.,FOI
FOI 12802,08/05/2019,Private special and alternative provision,FOI
FOI 12799,08/05/2019,Business rates,FOI
FOI 12800,08/05/2019,Auditory Processing Disorder,FOI
EIR 12796,08/05/2019,163 Pastures Hill,EIR
FOI 12797,08/05/2019,Assessments made by children's services,FOI
FOI 12791,08/05/2019,IT service management,FOI
FOI 12792,08/05/2019,Empty commercial properties,FOI
FOI 12793,08/05/2019,Business rates,FOI
FOI 12671,08/05/2019,Compensation cases for accidents involving children on school premises.,FOI
FOI 12673,08/05/2019,Occupational Health and Safety Performance for 2017 and 2018.,FOI
FOI 12646,07/05/2019,Housing benefits and planning contact details.,FOI
FOI 12790,07/05/2019,Income from library fines,FOI
FOI 12786,07/05/2019,Business Rates.,FOI
FOI 12776,07/05/2019,Deceased and Public Health funeral details.,FOI
EIR 12854,07/05/2019,Installation of housing estate sign.,EIR
FOI 12919,07/05/2019,Public Health funerals,FOI
FOI 12903,02/05/2019,Severe Weather Emergency Protocol - Housing Options,FOI
FOI 12834,02/05/2019,Missing looked after children.,FOI
FOI 12813,02/05/2019,HMOs and selective licensing,FOI
FOI 12633,02/05/2019,Groundskeepers directly employed by the Council.,FOI
FOI 12746,02/05/2019,Private SEN schools.,FOI
EIR 12731,01/05/2019,Capital and Integrated Transports schemes programme.,EIR
EIR 12794,01/05/2019,Town and Country Planning (Use Classes) orders.,EIR
FOI 12779,01/05/2019,Employment-related disputes made against Derby City Council by employees.,FOI
FOI 12784,01/05/2019,Looked After Children.,FOI
FOI 12785,01/05/2019,Asbestos in schools.,FOI
EIR 12757,01/05/2019,Current and most accurate list of Brownfield sites.,EIR
FOI 12764,01/05/2019,Care and education for children with special educational needs (SEN).,FOI
FOI 12761,01/05/2019,Houses/properties in the Derby City Council region.,FOI
FOI 12762,01/05/2019,"Population growth projection for the next 5, 10 and 15 year periods.",FOI
EIR 12808,01/05/2019,Changes of use for retail spaces,EIR
FOI 12897,01/05/2019,Business rates,FOI
FOI 12891,30/04/2019,Empty properties.,FOI
FOI 12861,30/04/2019,"Rauche Court, Derby",FOI
FOI 12780,30/04/2019,Elderly Care Fees,FOI
FOI 12777,30/04/2019,Property ownership enquiry,FOI
FOI 12755,30/04/2019,Councillor diversity.,FOI
FOI 12771,30/04/2019,IT Staff cost related to the Universal Credit Rollout.,FOI
FOI 12772,30/04/2019,Genealogist/Family History ownership.,FOI
EIR 12775,30/04/2019,Darley Park trees.,EIR
FOI 12708,30/04/2019,Body Worn Armour,FOI
FOI 12468,29/04/2019,Social Workers and Training 2017/18,FOI
FOI 12774,29/04/2019,Section 47 Enquiry.,FOI
FOI 12770,29/04/2019,"Directors of Education, Assistant Directors of Education/Children's Services contact details.",FOI
FOI 12753,29/04/2019,Contact details for the Head of Trading Standards.,FOI
FOI 12887,29/04/2019,Homeless encampments.,FOI
FOI 12750,26/04/2019,Application for job role.,FOI
FOI 12765,26/04/2019,Capita SIMS license and Capita SIMS Support for schools within the authority.,FOI
FOI 12745,25/04/2019,Genealogist research.,FOI
EIR 12722,25/04/2019,Parking tickets.,EIR
FOI 12747,25/04/2019,Pet sitting / home boarding licensing.,FOI
FOI 12748,25/04/2019,Home Education,FOI
FOI 12743,25/04/2019,Safeguarding referrals.,FOI
FOI 12687,25/04/2019,Looked After Children Monitoring.,FOI
EIR 12682,24/04/2019,Sunnydale Park - proposed works to divert Cuttle Brook to higher ground.,EIR
EIR 12683,24/04/2019,Council owned public football pitches,EIR
FOI 12562,24/04/2019,SEN Service,FOI
EIR 12758,24/04/2019,38 brownfield site.,EIR
FOI 12535,23/04/2019,Asylum seeking children suicide.,FOI
FOI 12481,23/04/2019,Staff Employed by Derby City Council.,FOI
FOI 12714,23/04/2019,Business Rates.,FOI
EIR 12724,23/04/2019,Highways bonds.,EIR
FOI 12725,23/04/2019,School Uniform Grant FOI Request.,FOI
EIR 12726,23/04/2019,Tree Preservation Officer details.,EIR
FOI 12727,23/04/2019,Paupers funerals.,FOI
FOI 12721,18/04/2019,Chaperone Licences.,FOI
FOI 12691,18/04/2019,Adoption Contact Statistics.,FOI
FOI 12694,18/04/2019,Food Businesses.,FOI
FOI 12588,18/04/2019,Mobile ice cream concessions.,FOI
FOI 12852,18/04/2019,Business Rates.,FOI
FOI 12842,17/04/2019,Homelessness.,FOI
FOI 12702,17/04/2019,Hearing impairment,FOI
FOI 12713,17/04/2019,Small business rates relief.,FOI
FOI 12716,17/04/2019,New business rates accounts.,FOI
FOI 12709,17/04/2019,Software Systems.,FOI
EIR 12710,17/04/2019,Commercial real estates.,EIR
FOI 12735,17/04/2019,Derby City Council assets webpage heading explanation.,FOI
EIR 12741,17/04/2019,Various planning questions.,EIR
EIR 12640,17/04/2019,Road danger reviews.,EIR
FOI 12652,16/04/2019,Parking fines.,FOI
FOI 12732,16/04/2019,Procurement/tender contacts.,FOI
FOI 12707,16/04/2019,Business Rates.,FOI
FOI 12829,16/04/2019,Public health funerals.,FOI
FOI 12706,15/04/2019,Motor Vehicles registered for public hire,FOI
FOI 12558,15/04/2019,Councillor Code of Conduct.,FOI
FOI 12559,15/04/2019,Councillor licensing Log,FOI
FOI 12705,12/04/2019,Cross contamination of allergens within food business establishments.,FOI
FOI 12701,12/04/2019,Cost to the authority of Universal Credit.,FOI
EIR 12698,12/04/2019,Lighting costs for car parks.,EIR
EIR 12675,12/04/2019,Plastic Usage in Derby.,EIR
EIR 12734,12/04/2019,"Traffic signals, street lighting and highways work.",EIR
FOI 12739,12/04/2019,Enforcement Actions.,FOI
FOI 12744,12/04/2019,Interpretting services.,FOI
FOI 12718,12/04/2019,Subcontracting.,FOI
EIR 12719,12/04/2019,"Flooding information and modelled data for the site located at 1 Willson Road, Derby, DE23 1BY.",EIR
FOI 12663,12/04/2019,Childrens Home and LAC Statistics and Fees,FOI
EIR 12803,12/04/2019,Local plan/SHLAA,EIR
FOI 12769,12/04/2019,Supervised contact contracts.,FOI
FOI 12759,11/04/2019,Long term unoccupied / vacant houses /properties and overall houses /properties in the Derby City Council region.,FOI
FOI 12760,11/04/2019,Long term unoccupied/ vacant houses.,FOI
EIR 12712,11/04/2019,Street Cleaning.,EIR
FOI 12740,11/04/2019,Derby City Centre Masterplan 2030.,FOI
FOI 12730,11/04/2019,Contact details for your in-house home care or reablement team.,FOI
FOI 12703,11/04/2019,Food Hygiene Ratings,FOI
FOI 12704,11/04/2019,Organisation Structure for a) Highways and Grounds Maintenance and b) Parks and Active Living.,FOI
FOI 12680,11/04/2019,Livewell programme.,FOI
FOI 12417,11/04/2019,Young Carer's.,FOI
FOI 12699,10/04/2019,5G Strategy.,FOI
FOI 12697,10/04/2019,Autism in the Early Years,FOI
FOI 12676,10/04/2019,Trading Standards.,FOI
FOI 12692,10/04/2019,Costs of online safety provision.,FOI
FOI 12669,10/04/2019,Armed Forces Covenant action plan.,FOI
FOI 12670,10/04/2019,Secondary schools admission.,FOI
FOI 12662,10/04/2019,Business Rates - Change of Circumstances,FOI
FOI 12648,10/04/2019,Public Health Budget Allocation on Drug & Alcohol Services.,FOI
FOI 12553,10/04/2019,Supervised Contact Service.,FOI
FOI 12494,10/04/2019,Types of software (and suppliers) used by DCC,FOI
EIR 12435,10/04/2019,Rolls-Royce off-site emergency plan.,EIR
FOI 12523,09/04/2019,Food Business Registration.,FOI
FOI 12576,09/04/2019,Information on DCC's commissioning of complaints advocacy services in Social Care,FOI
FOI 12668,09/04/2019,5G Strategy.,FOI
FOI 12622,09/04/2019,Food hygiene request - Bennetts,FOI
FOI 12678,09/04/2019,Business rates for empty properties.,FOI
FOI 12679,09/04/2019,Food hygiene reports.,FOI
FOI 12674,09/04/2019,Knives in Schools.,FOI
FOI 12672,09/04/2019,Small business rates relief.,FOI
FOI 12685,09/04/2019,Microchipping dogs.,FOI
FOI 12715,09/04/2019,Business rates credit balances.,FOI
FOI 12807,09/04/2019,HMO register,FOI
FOI 12627,08/04/2019,Return Home Interviews (RHIs).,FOI
FOI 12664,08/04/2019,Community Protection Notices.,FOI
EIR 12665,08/04/2019,Street names.,EIR
FOI 12666,08/04/2019,"Proposed housing, commercial and industrial growth.",FOI
FOI 12667,08/04/2019,Pay Gap.,FOI
FOI 12653,08/04/2019,Catering.,FOI
FOI 12654,08/04/2019,Age of vehicles and bi annual testing.,FOI
FOI 12655,05/04/2019,Business rates.,FOI
FOI 12647,05/04/2019,Emergency planning.,FOI
FOI 12630,05/04/2019,Councillor privacy notices.,FOI
FOI 12649,05/04/2019,Statistics of the total amount of ENCTS concession bus passes that are currently in use.,FOI
FOI 12657,05/04/2019,Adult Serious Case Reviews,FOI
FOI 12658,05/04/2019,Child Serious Case Reviews.,FOI
FOI 12599,05/04/2019,Referrals to children's services made by teachers.,FOI
FOI 12592,05/04/2019,Business rates accounts,FOI
FOI 12534,05/04/2019,Care Act.,FOI
FOI 12480,05/04/2019,Social aid and adaptions.,FOI
FOI 12501,04/04/2019,Software information,FOI
EIR 12549,04/04/2019,Community Asset Transfers.,EIR
FOI 12625,04/04/2019,Care leavers,FOI
FOI 12634,04/04/2019,Derby City Council Workplace practices,FOI
FOI 12635,04/04/2019,Business Rate Arrears,FOI
FOI 12636,04/04/2019,Planning Appeals.,FOI
FOI 12637,04/04/2019,IT Contact details.,FOI
FOI 12638,04/04/2019,Mental health social work.,FOI
FOI 12643,04/04/2019,Animal Boarding.,FOI
FOI 12644,04/04/2019,SAR Requests.,FOI
FOI 12645,04/04/2019,Telecare.,FOI
FOI 12404,04/04/2019,FOI and Data Protection Systems.,FOI
EIR 12650,03/04/2019,Potholes.,EIR
FOI 12642,03/04/2019,Children's Social Work Teams,FOI
FOI 12695,03/04/2019,Children in Care.,FOI
FOI 12639,02/04/2019,Council Budget.,FOI
FOI 12631,02/04/2019,IT Department contact details.,FOI
FOI 12632,02/04/2019,Business Rates.,FOI
FOI 12620,02/04/2019,Social Care Appeals,FOI
EIR 12621,01/04/2019,High street buildings and planning classes.,EIR
FOI 12626,01/04/2019,In-year school changes.,FOI
FOI 12623,01/04/2019,JIQs for the Senior Commissioning Project Officer and Senior Brokerage Officer.,FOI
FOI 12619,01/04/2019,Children's services.,FOI
FOI 12597,01/04/2019,Disabled accessibility,FOI
EIR 12684,01/04/2019,Location of street lights in Derby.,EIR
EIR 12602,29/03/2019,List of parking notices.,EIR
FOI 12618,29/03/2019,Adoption and fostering.,FOI
FOI 12616,29/03/2019,Shisha cafes.,FOI
FOI 12537,29/03/2019,Customer Relationship Management,FOI
FOI 12570,29/03/2019,Home to school transport policy and SEN.,FOI
FOI 12773,29/03/2019,NNDR credit balances.,FOI
FOI 12767,28/03/2019,Rough Sleeping Initiative fund grant.,FOI
FOI 12617,28/03/2019,Telephony systems.,FOI
EIR 12614,28/03/2019,Potholes.,EIR
EIR 12615,28/03/2019,Number of Tree Preservation Orders administered by the Council.,EIR
FOI 12607,28/03/2019,Section 151 officer role. ,FOI
FOI 12609,28/03/2019,School part-time timetables,FOI
FOI 12610,28/03/2019,Special needs budget.,FOI
FOI 12611,28/03/2019,Vacant dwellings council tax details.,FOI
FOI 12604,27/03/2019,Agency Social Workers.,FOI
FOI 12605,27/03/2019,Adults social care agency workers,FOI
FOI 12600,27/03/2019,10 -20% BMV Property & HMO enquiry.,FOI
FOI 12601,26/03/2019,Social work IT systems.,FOI
FOI 12598,26/03/2019,School admissions,FOI
FOI 12629,26/03/2019,Business rates.,FOI
EIR 12728,26/03/2019,Roads looked After,EIR
FOI 12754,26/03/2019,CTax and Business Rates Credit Balances.,FOI
FOI 12717,25/03/2019,Organisational Structure Charts.,FOI
FOI 12738,25/03/2019,Pregnant Women in Temporary accommodation,FOI
FOI 12628,25/03/2019,Rough Sleeping Statistics.,FOI
FOI 12595,25/03/2019,Health Visitors,FOI
EIR 12594,22/03/2019,Historical flooding.,EIR
FOI 12586,22/03/2019,Adult social care - out of area placements,FOI
FOI 12522,22/03/2019,Youth Services.,FOI
FOI 12587,21/03/2019,Strategic transport model tender,FOI
EIR 12584,21/03/2019,"Street works and/or works for road purposes on Park Lane, Allestree, Derby",EIR
FOI 12589,21/03/2019,Freedom of Information requests in the last five years.,FOI
FOI 12590,21/03/2019,Planned budget for Children’s Social Care.,FOI
FOI 12591,21/03/2019,Business rates account balances,FOI
EIR 12593,21/03/2019,Statistics for the Annually replacement of Road Studs,EIR
FOI 12720,21/03/2019,Business rates credits.,FOI
FOI 12693,21/03/2019,LOBO Loans.,FOI
FOI 12585,20/03/2019,School Admissions.,FOI
FOI 12574,20/03/2019,School Meals/Nitrates in Schools,FOI
FOI 12582,20/03/2019,Budget spend for the treatment of addiction within Adult Social Care,FOI
FOI 12583,19/03/2019,Languages spoken in DCC schools,FOI
FOI 12575,19/03/2019,Procurement of Telecoms and IT Hardware,FOI
FOI 12577,19/03/2019,School Exclusions,FOI
FOI 12578,19/03/2019,Business Rates,FOI
FOI 12579,19/03/2019,Total days lost due to sickness absence,FOI
FOI 12580,18/03/2019,Price of DCC School Meals,FOI
FOI 12568,18/03/2019,Parking Charges.,FOI
FOI 12686,18/03/2019,Food Hygiene Reports,FOI
FOI 12573,18/03/2019,Business Rates,FOI
FOI 12572,17/03/2019,IT-Cloud Services and Backup.,FOI
FOI 12485,15/03/2019,Safeguarding alerts concerning children in children's homes,FOI
FOI 12505,14/03/2019,Health and Safety related accidents.,FOI
EIR 12569,14/03/2019,Electrical appliance recycling.,EIR
FOI 12564,14/03/2019,Council Tax not paid/delayed payment due to changing student status.,FOI
FOI 12565,14/03/2019,Free promotional disposable nappies distribution.,FOI
EIR 12566,14/03/2019,Osmaston Road Derby Safety Inspections.,EIR
FOI 12556,14/03/2019,Children social service temporary housing options.,FOI
EIR 12557,13/03/2019,Planning decision notices.,EIR
FOI 12563,13/03/2019,Discretionary Housing Payments.,FOI
FOI 12560,13/03/2019,Business Rates.,FOI
EIR 12561,13/03/2019,Council owned commercial properties,EIR
FOI 12555,13/03/2019,Business rates credit balances.,FOI
FOI 12504,13/03/2019,Housing Benefit for Specified Supported Accommodation 2018/19,FOI
FOI 12544,13/03/2019,Deprivation of Liberty Safeguards.,FOI
EIR 12388,13/03/2019,Pothole Compensation,EIR
EIR 12550,12/03/2019,Textile Recycling.,EIR
EIR 12551,12/03/2019,Planning.,EIR
FOI 12552,12/03/2019,Council Workers,FOI
FOI 12546,12/03/2019,Broadband Connectivity Projects.,FOI
FOI 12513,12/03/2019,Complaints to Magistrates for Council Tax (CT) Liability Orders.,FOI
FOI 12500,12/03/2019,Children leaving care.,FOI
FOI 12547,11/03/2019,Sports facilities with changing rooms which are owned or run by the council,FOI
FOI 12545,11/03/2019,Education Health Care Plan,FOI
FOI 12540,11/03/2019,Independent Visitors.,FOI
EIR 12542,11/03/2019,Build to rent to planning applications.,EIR
FOI 12543,11/03/2019,Changing room policies and procedures.,FOI
FOI 12409,11/03/2019,DCC's Pay Policy Statement,FOI
FOI 12538,08/03/2019,Care Leavers and Council Tax.,FOI
FOI 12531,08/03/2019,5g technology.,FOI
EIR 12532,08/03/2019,Parking Enforcement.,EIR
FOI 12533,08/03/2019,School Admissions.,FOI
FOI 12525,07/03/2019,ASC Dementia Support.,FOI
FOI 12527,07/03/2019,Employees and Volunteers at Derby City Councils,FOI
FOI 12528,07/03/2019,Small Business Rates Relief.,FOI
FOI 12641,07/03/2019,Homeless Now Medical referrals.,FOI
EIR 12515,06/03/2019,Nuisance complaints.,EIR
EIR 12517,06/03/2019,GIS Flooding Map.,EIR
EIR 12491,06/03/2019,Statutory Noise Nuisance,EIR
FOI 12518,05/03/2019,Quarterly Business Rates Property Data.,FOI
FOI 12519,05/03/2019,Section 106 and CIL payments,FOI
FOI 12521,05/03/2019,Business rates.,FOI
FOI 12526,05/03/2019,Veterans Officer Details.,FOI
FOI 12499,04/03/2019,PCN cancellation policy,FOI
EIR 12496,04/03/2019,GIS Data,EIR
FOI 12507,04/03/2019,Licences considered for selling animals as pets.,FOI
EIR 12486,04/03/2019,PSPO's and CPN's,EIR
FOI 12475,04/03/2019,Elderly Social Care.,FOI
FOI 12396,04/03/2019,Taxis and Private Hire Vehicles.,FOI
EIR 12346,04/03/2019,Local Highway Bridges,EIR
FOI 12548,01/03/2019,Disabled children.,FOI
FOI 12612,01/03/2019,Business Rates Credit Balances.,FOI
FOI 12613,01/03/2019,Business Rates Credit Balances.,FOI
FOI 12495,28/02/2019,Fireworks.,FOI
FOI 12465,28/02/2019,Special Education Needs budgets 2019/20.,FOI
EIR 12466,28/02/2019,Burials and cremations,EIR
FOI 12447,28/02/2019,Care Leavers,FOI
EIR 12356,28/02/2019,"List of all premises and persons registered with Environmental Health for the purposes of Permanent Makeup, Microblading, Electrolysis & Tattooing",EIR
FOI 12231,27/02/2019,Procurement,FOI
FOI 12492,27/02/2019,Legal Services.,FOI
FOI 12487,27/02/2019,NNDR Rate Payments.,FOI
FOI 12488,27/02/2019,Handyperson Services.,FOI
FOI 12490,27/02/2019,Children in care.,FOI
EIR 12476,26/02/2019,Littering Fines,EIR
FOI 12473,26/02/2019,Sixth form schools.,FOI
FOI 12474,26/02/2019,Care Home Fees,FOI
FOI 12470,25/02/2019,Christmas lights budget.,FOI
FOI 12471,25/02/2019,Third party agency staff.,FOI
EIR 12479,25/02/2019,Household Waste & Recycling Services,EIR
FOI 12482,25/02/2019,Algorithms or artificial intelligence software used by DCC,FOI
FOI 12483,25/02/2019,Electoral Register,FOI
EIR 12457,25/02/2019,Missed bin collections,EIR
FOI 12464,25/02/2019,Number of Romanian residents in Derby.,FOI
EIR 12581,25/02/2019,Arkwright-In-Vessel Composting Facility - Information not held-Advised applicant to contact Derbyshire County Council,EIR
FOI 12456,22/02/2019,Non-domestic business rates.,FOI
FOI 12463,22/02/2019,Planned expenditure on social care services for disabled children and their families.,FOI
FOI 12171,22/02/2019,Healthwatch Derby,FOI
EIR 12453,21/02/2019,Potholes,EIR
FOI 12454,21/02/2019,Exempt Accommodation Rent Information.,FOI
FOI 12455,21/02/2019,"Software Systems for Planning, Building Control, Licensing, Land Charges and GIS.",FOI
FOI 12459,21/02/2019,Asylum Seekers.,FOI
FOI 12460,21/02/2019,Home schooling.,FOI
EIR 12461,21/02/2019,Numbers of Potholes and Compensation.											,EIR
FOI 12444,21/02/2019,DCC Marketing Derby Partnership.,FOI
EIR 12452,20/02/2019,Potholes,EIR
EIR 12432,20/02/2019,Biffa Blue Bin Contract Invoice.,EIR
FOI 12441,20/02/2019,Business Rates Arrears.,FOI
FOI 12442,20/02/2019,A list of the properties (residential and commercial) owned by the Council and leased to the Homes and Communities Agency.,FOI
FOI 12443,20/02/2019,Empty Homes 2017/18,FOI
EIR 12368,20/02/2019,Sinfin waste treatment plant,EIR
FOI 12437,19/02/2019,Education placement information.,FOI
FOI 12424,19/02/2019,Derby Arena & Infinity Park,FOI
FOI 12571,19/02/2019,IT Directors.,FOI
FOI 12539,18/02/2019,Councillors Dependant Carer's Allowance.,FOI
FOI 12425,18/02/2019,Independent domiciliary care providers,FOI
FOI 12426,18/02/2019,BBC One's Question Time Warm Up Session.,FOI
FOI 12502,18/02/2019,Premises whose licences include permissions to show films,FOI
EIR 12406,18/02/2019,Littering and Dog Fouling Fixed Penalty Notices,EIR
FOI 12372,15/02/2019,Taxi Licence information,FOI
EIR 12434,15/02/2019,Abandoned vehicles,EIR
EIR 12433,14/02/2019,Transport Modelling.,EIR
EIR 12428,14/02/2019,Road repairs,EIR
EIR 12423,14/02/2019,Free WiFi,EIR
EIR 12407,14/02/2019,Power Plant,EIR
EIR 12411,13/02/2019,Business rates.,EIR
EIR 12412,13/02/2019,Idling fine.,EIR
EIR 12413,13/02/2019,Flood Defence Land,EIR
FOI 12422,13/02/2019,List of Licensed Private hire  / Taxi companies,FOI
EIR 12430,13/02/2019,Parking Notices,EIR
FOI 12451,13/02/2019,Safeguarding reports for patients under 65 with learning disabilities.,FOI
FOI 12554,13/02/2019,Public Funerals.,FOI
EIR 12410,12/02/2019,"Street works (excavation) at or near to Kings Chambers, 34 Queen Street, Derby, DE1 3DS.  ",EIR
EIR 12393,12/02/2019,Listed Building Consent Applications.,EIR
FOI 12402,12/02/2019,Children's residential care.,FOI
FOI 12403,12/02/2019,Contact details,FOI
FOI 12397,11/02/2019,Off-payroll HMRC compliance questions.,FOI
FOI 12399,11/02/2019,Salaries.,FOI
FOI 12390,11/02/2019,Resident Parking Permits,FOI
EIR 12384,11/02/2019,"Property at John Street, Derby",EIR
FOI 12431,11/02/2019,Flexible Working Hours software systems,FOI
EIR 12484,11/02/2019,Business rates.,EIR
FOI 12493,08/02/2019,PGP software,FOI
EIR 12387,08/02/2019,Music Venue Businesses,EIR
FOI 12405,08/02/2019,Automatic Number Plate Recognition (ANPR) cameras.,FOI
EIR 12378,08/02/2019,Residential parking permits applications made between 2016 and 2019.,EIR
FOI 12329,08/02/2019,Childrens social workers,FOI
FOI 12380,07/02/2019,Business Rates.,FOI
EIR 12414,07/02/2019,Publicly Maintained foot ways and pavements.,EIR
FOI 12416,07/02/2019,Social Services Software.,FOI
FOI 12377,07/02/2019,Business rates,FOI
FOI 12385,07/02/2019,Brexit EU settlement scheme,FOI
EIR 12391,07/02/2019,Potholes.,EIR
FOI 12400,07/02/2019,Home Educated Children,FOI
FOI 12401,07/02/2019,Social prescription,FOI
FOI 12394,07/02/2019,Council Tax.,FOI
EIR 12395,07/02/2019,Council owned properties.,EIR
FOI 12197,07/02/2019,Neurological rehabilitation and mental ill-health,FOI
FOI 12392,06/02/2019,Income Support,FOI
FOI 12379,06/02/2019,"Print advertising and publications costs for 2008, 207 and 2018.",FOI
FOI 12376,06/02/2019,Licensed tattoo shops and tattoo artists,FOI
FOI 12524,06/02/2019,Business Rates Credit Balances,FOI
FOI 12510,05/02/2019,The number of GP surgeries that have a hoist to assist mobility impaired persons transfer onto an examination table.,FOI
EIR 12371,05/02/2019,Gypsy Travellers.,EIR
FOI 12364,05/02/2019,Derby School Agency Expenditure.,FOI
EIR 12365,05/02/2019,Fixed Penalty Notices.,EIR
EIR 12366,05/02/2019,Vexatious parking charge notices received on land adjacent to Bounce Revolution on Siddals Road.,EIR
FOI 12367,05/02/2019,Software Systems,FOI
FOI 12389,05/02/2019,On-line software to manage public consultations and community engagement,FOI
FOI 12322,05/02/2019,Request for information on CCTV footage requests.,FOI
FOI 12369,04/02/2019,All correspondence to and from DCC's Section 151 officer for the council mentioning 'S114' or 'Section 114.',FOI
FOI 12357,04/02/2019,Begging PSPO's.,FOI
FOI 12177,04/02/2019,School audits,FOI
EIR 12258,04/02/2019,Public land and property sold by the local authority,EIR
FOI 12511,04/02/2019,Council Tax Credits,FOI
FOI 12509,04/02/2019,Distribution of Italian children in nurseries and primary schools in Derby.,FOI
FOI 12506,04/02/2019,Adult Social Care Organisation Chart,FOI
FOI 12498,01/02/2019,Credit Balances.,FOI
EIR 12358,01/02/2019,Sinfin Incinerator.,EIR
FOI 12355,01/02/2019,Home care visits,FOI
EIR 12362,01/02/2019,Planning applications- Green Belt policy.,EIR
EIR 12350,01/02/2019,Glyphosate based weed killers.,EIR
FOI 12370,01/02/2019,Communications,FOI
FOI 12351,31/01/2019,Housing ICT Software Solutions,FOI
FOI 12353,31/01/2019,Cost of free schools opened not as a result of basic need.,FOI
FOI 12354,31/01/2019,"Correspondense regarding homelessnes, rough sleepers and begging.",FOI
EIR 12345,31/01/2019,Funding for charities,EIR
EIR 12336,31/01/2019,Templates for letters in respect to PCNs,EIR
EIR 12315,31/01/2019,Request for information on roadworks and repairs in 2018,EIR
FOI 12202,30/01/2019,Trafficking of children,FOI
FOI 12208,29/01/2019,Award Ceromonies,FOI
FOI 12338,29/01/2019,Private hire and hackney carriage drivers,FOI
FOI 12339,29/01/2019,Taxi licence,FOI
EIR 12342,29/01/2019,Affordable Housing Planning,EIR
FOI 12330,29/01/2019,Learning Disability & Autism,FOI
EIR 12347,29/01/2019,Waste collection.,EIR
FOI 12349,29/01/2019,Food Hygiene rating.,FOI
